setup,cfg,is_trades,is_win_rate,is_exp_r,is_max_dd_r,oos_trades,oos_win_rate,oos_exp_r,oos_max_dd_r
LUNCH->NYPM midpoint,reclaim<=1 stop_cap=50% ema=false exit=eod body>=40% rr>=0.70 dist<=75% open_in=false,101,21.7822,0.142503,31.958265,47,25.5319,0.789892,11.234405
LUNCH->NYPM midpoint,reclaim<=1 stop_cap=50% ema=false exit=eod body>=40% rr>=0.70 dist<=75% open_in=true,101,21.7822,0.142503,31.958265,47,25.5319,0.789892,11.234405
LUNCH->NYPM midpoint,reclaim<=1 stop_cap=50% ema=false exit=eod body>=40% rr>=0.70 dist<=60% open_in=false,101,21.7822,0.142503,31.958265,47,25.5319,0.789892,11.234405
LUNCH->NYPM midpoint,reclaim<=1 stop_cap=50% ema=false exit=eod body>=40% rr>=0.70 dist<=60% open_in=true,101,21.7822,0.142503,31.958265,47,25.5319,0.789892,11.234405
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=30% ema=false exit=target_end body>=40% rr>=0.30 dist<=90% open_in=false,114,21.9298,0.112019,28.311406,50,26.0000,0.735371,11.234405
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=30% ema=false exit=target_end body>=40% rr>=0.30 dist<=90% open_in=true,114,21.9298,0.112019,28.311406,50,26.0000,0.735371,11.234405
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=30% ema=false exit=target_end body>=40% rr>=0.30 dist<=75% open_in=false,114,21.9298,0.112019,28.311406,50,26.0000,0.735371,11.234405
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=30% ema=false exit=target_end body>=40% rr>=0.30 dist<=75% open_in=true,114,21.9298,0.112019,28.311406,50,26.0000,0.735371,11.234405
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=30% ema=false exit=target_end body>=40% rr>=0.30 dist<=60% open_in=false,114,21.9298,0.112019,28.311406,50,26.0000,0.735371,11.234405
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=30% ema=false exit=target_end body>=40% rr>=0.30 dist<=60% open_in=true,114,21.9298,0.112019,28.311406,50,26.0000,0.735371,11.234405
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=30% ema=false exit=target_end body>=40% rr>=0.50 dist<=90% open_in=false,114,21.9298,0.112019,28.311406,50,26.0000,0.735371,11.234405
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=30% ema=false exit=target_end body>=40% rr>=0.50 dist<=90% open_in=true,114,21.9298,0.112019,28.311406,50,26.0000,0.735371,11.234405
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=30% ema=false exit=target_end body>=40% rr>=0.50 dist<=75% open_in=false,114,21.9298,0.112019,28.311406,50,26.0000,0.735371,11.234405
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=30% ema=false exit=target_end body>=40% rr>=0.50 dist<=75% open_in=true,114,21.9298,0.112019,28.311406,50,26.0000,0.735371,11.234405
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=30% ema=false exit=target_end body>=40% rr>=0.50 dist<=60% open_in=false,114,21.9298,0.112019,28.311406,50,26.0000,0.735371,11.234405
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=30% ema=false exit=target_end body>=40% rr>=0.50 dist<=60% open_in=true,114,21.9298,0.112019,28.311406,50,26.0000,0.735371,11.234405
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=30% ema=false exit=target_end body>=40% rr>=0.70 dist<=90% open_in=false,114,21.9298,0.112019,28.311406,50,26.0000,0.735371,11.234405
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=30% ema=false exit=target_end body>=40% rr>=0.70 dist<=90% open_in=true,114,21.9298,0.112019,28.311406,50,26.0000,0.735371,11.234405
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=30% ema=false exit=target_end body>=40% rr>=0.70 dist<=75% open_in=false,114,21.9298,0.112019,28.311406,50,26.0000,0.735371,11.234405
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=30% ema=false exit=target_end body>=40% rr>=0.70 dist<=75% open_in=true,114,21.9298,0.112019,28.311406,50,26.0000,0.735371,11.234405
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=30% ema=false exit=target_end body>=40% rr>=0.70 dist<=60% open_in=false,114,21.9298,0.112019,28.311406,50,26.0000,0.735371,11.234405
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=30% ema=false exit=target_end body>=40% rr>=0.70 dist<=60% open_in=true,114,21.9298,0.112019,28.311406,50,26.0000,0.735371,11.234405
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=30% ema=false exit=eod body>=40% rr>=0.30 dist<=90% open_in=false,114,21.9298,0.112019,28.311406,50,26.0000,0.735371,11.234405
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=30% ema=false exit=eod body>=40% rr>=0.30 dist<=90% open_in=true,114,21.9298,0.112019,28.311406,50,26.0000,0.735371,11.234405
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=30% ema=false exit=eod body>=40% rr>=0.30 dist<=75% open_in=false,114,21.9298,0.112019,28.311406,50,26.0000,0.735371,11.234405
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=30% ema=false exit=eod body>=40% rr>=0.30 dist<=75% open_in=true,114,21.9298,0.112019,28.311406,50,26.0000,0.735371,11.234405
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=30% ema=false exit=eod body>=40% rr>=0.30 dist<=60% open_in=false,114,21.9298,0.112019,28.311406,50,26.0000,0.735371,11.234405
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=30% ema=false exit=eod body>=40% rr>=0.30 dist<=60% open_in=true,114,21.9298,0.112019,28.311406,50,26.0000,0.735371,11.234405
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=30% ema=false exit=eod body>=40% rr>=0.50 dist<=90% open_in=false,114,21.9298,0.112019,28.311406,50,26.0000,0.735371,11.234405
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=30% ema=false exit=eod body>=40% rr>=0.50 dist<=90% open_in=true,114,21.9298,0.112019,28.311406,50,26.0000,0.735371,11.234405
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=30% ema=false exit=eod body>=40% rr>=0.50 dist<=75% open_in=false,114,21.9298,0.112019,28.311406,50,26.0000,0.735371,11.234405
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=30% ema=false exit=eod body>=40% rr>=0.50 dist<=75% open_in=true,114,21.9298,0.112019,28.311406,50,26.0000,0.735371,11.234405
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=30% ema=false exit=eod body>=40% rr>=0.50 dist<=60% open_in=false,114,21.9298,0.112019,28.311406,50,26.0000,0.735371,11.234405
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=30% ema=false exit=eod body>=40% rr>=0.50 dist<=60% open_in=true,114,21.9298,0.112019,28.311406,50,26.0000,0.735371,11.234405
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=30% ema=false exit=eod body>=40% rr>=0.70 dist<=90% open_in=false,114,21.9298,0.112019,28.311406,50,26.0000,0.735371,11.234405
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=30% ema=false exit=eod body>=40% rr>=0.70 dist<=90% open_in=true,114,21.9298,0.112019,28.311406,50,26.0000,0.735371,11.234405
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=30% ema=false exit=eod body>=40% rr>=0.70 dist<=75% open_in=false,114,21.9298,0.112019,28.311406,50,26.0000,0.735371,11.234405
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=30% ema=false exit=eod body>=40% rr>=0.70 dist<=75% open_in=true,114,21.9298,0.112019,28.311406,50,26.0000,0.735371,11.234405
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=30% ema=false exit=eod body>=40% rr>=0.70 dist<=60% open_in=false,114,21.9298,0.112019,28.311406,50,26.0000,0.735371,11.234405
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=30% ema=false exit=eod body>=40% rr>=0.70 dist<=60% open_in=true,114,21.9298,0.112019,28.311406,50,26.0000,0.735371,11.234405
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=40% ema=false exit=target_end body>=40% rr>=0.30 dist<=90% open_in=false,114,21.9298,0.110712,28.460432,50,26.0000,0.734081,11.234405
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=40% ema=false exit=target_end body>=40% rr>=0.30 dist<=90% open_in=true,114,21.9298,0.110712,28.460432,50,26.0000,0.734081,11.234405
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=40% ema=false exit=target_end body>=40% rr>=0.30 dist<=75% open_in=false,114,21.9298,0.110712,28.460432,50,26.0000,0.734081,11.234405
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=40% ema=false exit=target_end body>=40% rr>=0.30 dist<=75% open_in=true,114,21.9298,0.110712,28.460432,50,26.0000,0.734081,11.234405
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=40% ema=false exit=target_end body>=40% rr>=0.30 dist<=60% open_in=false,114,21.9298,0.110712,28.460432,50,26.0000,0.734081,11.234405
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=40% ema=false exit=target_end body>=40% rr>=0.30 dist<=60% open_in=true,114,21.9298,0.110712,28.460432,50,26.0000,0.734081,11.234405
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=40% ema=false exit=target_end body>=40% rr>=0.50 dist<=90% open_in=false,114,21.9298,0.110712,28.460432,50,26.0000,0.734081,11.234405
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=40% ema=false exit=target_end body>=40% rr>=0.50 dist<=90% open_in=true,114,21.9298,0.110712,28.460432,50,26.0000,0.734081,11.234405
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=40% ema=false exit=target_end body>=40% rr>=0.50 dist<=75% open_in=false,114,21.9298,0.110712,28.460432,50,26.0000,0.734081,11.234405
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=40% ema=false exit=target_end body>=40% rr>=0.50 dist<=75% open_in=true,114,21.9298,0.110712,28.460432,50,26.0000,0.734081,11.234405
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=40% ema=false exit=target_end body>=40% rr>=0.50 dist<=60% open_in=false,114,21.9298,0.110712,28.460432,50,26.0000,0.734081,11.234405
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=40% ema=false exit=target_end body>=40% rr>=0.50 dist<=60% open_in=true,114,21.9298,0.110712,28.460432,50,26.0000,0.734081,11.234405
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=40% ema=false exit=target_end body>=40% rr>=0.70 dist<=90% open_in=false,114,21.9298,0.110712,28.460432,50,26.0000,0.734081,11.234405
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=40% ema=false exit=target_end body>=40% rr>=0.70 dist<=90% open_in=true,114,21.9298,0.110712,28.460432,50,26.0000,0.734081,11.234405
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=40% ema=false exit=target_end body>=40% rr>=0.70 dist<=75% open_in=false,114,21.9298,0.110712,28.460432,50,26.0000,0.734081,11.234405
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=40% ema=false exit=target_end body>=40% rr>=0.70 dist<=75% open_in=true,114,21.9298,0.110712,28.460432,50,26.0000,0.734081,11.234405
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=40% ema=false exit=target_end body>=40% rr>=0.70 dist<=60% open_in=false,114,21.9298,0.110712,28.460432,50,26.0000,0.734081,11.234405
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=40% ema=false exit=target_end body>=40% rr>=0.70 dist<=60% open_in=true,114,21.9298,0.110712,28.460432,50,26.0000,0.734081,11.234405
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=40% ema=false exit=eod body>=40% rr>=0.30 dist<=90% open_in=false,114,21.9298,0.110712,28.460432,50,26.0000,0.734081,11.234405
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=40% ema=false exit=eod body>=40% rr>=0.30 dist<=90% open_in=true,114,21.9298,0.110712,28.460432,50,26.0000,0.734081,11.234405
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=40% ema=false exit=eod body>=40% rr>=0.30 dist<=75% open_in=false,114,21.9298,0.110712,28.460432,50,26.0000,0.734081,11.234405
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=40% ema=false exit=eod body>=40% rr>=0.30 dist<=75% open_in=true,114,21.9298,0.110712,28.460432,50,26.0000,0.734081,11.234405
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=40% ema=false exit=eod body>=40% rr>=0.30 dist<=60% open_in=false,114,21.9298,0.110712,28.460432,50,26.0000,0.734081,11.234405
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=40% ema=false exit=eod body>=40% rr>=0.30 dist<=60% open_in=true,114,21.9298,0.110712,28.460432,50,26.0000,0.734081,11.234405
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=40% ema=false exit=eod body>=40% rr>=0.50 dist<=90% open_in=false,114,21.9298,0.110712,28.460432,50,26.0000,0.734081,11.234405
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=40% ema=false exit=eod body>=40% rr>=0.50 dist<=90% open_in=true,114,21.9298,0.110712,28.460432,50,26.0000,0.734081,11.234405
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=40% ema=false exit=eod body>=40% rr>=0.50 dist<=75% open_in=false,114,21.9298,0.110712,28.460432,50,26.0000,0.734081,11.234405
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=40% ema=false exit=eod body>=40% rr>=0.50 dist<=75% open_in=true,114,21.9298,0.110712,28.460432,50,26.0000,0.734081,11.234405
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=40% ema=false exit=eod body>=40% rr>=0.50 dist<=60% open_in=false,114,21.9298,0.110712,28.460432,50,26.0000,0.734081,11.234405
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=40% ema=false exit=eod body>=40% rr>=0.50 dist<=60% open_in=true,114,21.9298,0.110712,28.460432,50,26.0000,0.734081,11.234405
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=40% ema=false exit=eod body>=40% rr>=0.70 dist<=90% open_in=false,114,21.9298,0.110712,28.460432,50,26.0000,0.734081,11.234405
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=40% ema=false exit=eod body>=40% rr>=0.70 dist<=90% open_in=true,114,21.9298,0.110712,28.460432,50,26.0000,0.734081,11.234405
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=40% ema=false exit=eod body>=40% rr>=0.70 dist<=75% open_in=false,114,21.9298,0.110712,28.460432,50,26.0000,0.734081,11.234405
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=40% ema=false exit=eod body>=40% rr>=0.70 dist<=75% open_in=true,114,21.9298,0.110712,28.460432,50,26.0000,0.734081,11.234405
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=40% ema=false exit=eod body>=40% rr>=0.70 dist<=60% open_in=false,114,21.9298,0.110712,28.460432,50,26.0000,0.734081,11.234405
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=40% ema=false exit=eod body>=40% rr>=0.70 dist<=60% open_in=true,114,21.9298,0.110712,28.460432,50,26.0000,0.734081,11.234405
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=50% ema=false exit=target_end body>=40% rr>=0.30 dist<=90% open_in=false,114,21.9298,0.110712,28.460432,50,26.0000,0.734081,11.234405
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=50% ema=false exit=target_end body>=40% rr>=0.30 dist<=90% open_in=true,114,21.9298,0.110712,28.460432,50,26.0000,0.734081,11.234405
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=50% ema=false exit=target_end body>=40% rr>=0.30 dist<=75% open_in=false,114,21.9298,0.110712,28.460432,50,26.0000,0.734081,11.234405
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=50% ema=false exit=target_end body>=40% rr>=0.30 dist<=75% open_in=true,114,21.9298,0.110712,28.460432,50,26.0000,0.734081,11.234405
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=50% ema=false exit=target_end body>=40% rr>=0.30 dist<=60% open_in=false,114,21.9298,0.110712,28.460432,50,26.0000,0.734081,11.234405
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=50% ema=false exit=target_end body>=40% rr>=0.30 dist<=60% open_in=true,114,21.9298,0.110712,28.460432,50,26.0000,0.734081,11.234405
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=50% ema=false exit=target_end body>=40% rr>=0.50 dist<=90% open_in=false,114,21.9298,0.110712,28.460432,50,26.0000,0.734081,11.234405
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=50% ema=false exit=target_end body>=40% rr>=0.50 dist<=90% open_in=true,114,21.9298,0.110712,28.460432,50,26.0000,0.734081,11.234405
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=50% ema=false exit=target_end body>=40% rr>=0.50 dist<=75% open_in=false,114,21.9298,0.110712,28.460432,50,26.0000,0.734081,11.234405
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=50% ema=false exit=target_end body>=40% rr>=0.50 dist<=75% open_in=true,114,21.9298,0.110712,28.460432,50,26.0000,0.734081,11.234405
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=50% ema=false exit=target_end body>=40% rr>=0.50 dist<=60% open_in=false,114,21.9298,0.110712,28.460432,50,26.0000,0.734081,11.234405
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=50% ema=false exit=target_end body>=40% rr>=0.50 dist<=60% open_in=true,114,21.9298,0.110712,28.460432,50,26.0000,0.734081,11.234405
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=50% ema=false exit=target_end body>=40% rr>=0.70 dist<=90% open_in=false,114,21.9298,0.110712,28.460432,50,26.0000,0.734081,11.234405
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=50% ema=false exit=target_end body>=40% rr>=0.70 dist<=90% open_in=true,114,21.9298,0.110712,28.460432,50,26.0000,0.734081,11.234405
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=50% ema=false exit=target_end body>=40% rr>=0.70 dist<=75% open_in=false,114,21.9298,0.110712,28.460432,50,26.0000,0.734081,11.234405
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=50% ema=false exit=target_end body>=40% rr>=0.70 dist<=75% open_in=true,114,21.9298,0.110712,28.460432,50,26.0000,0.734081,11.234405
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=50% ema=false exit=target_end body>=40% rr>=0.70 dist<=60% open_in=false,114,21.9298,0.110712,28.460432,50,26.0000,0.734081,11.234405
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=50% ema=false exit=target_end body>=40% rr>=0.70 dist<=60% open_in=true,114,21.9298,0.110712,28.460432,50,26.0000,0.734081,11.234405
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=50% ema=false exit=eod body>=40% rr>=0.30 dist<=90% open_in=false,114,21.9298,0.110712,28.460432,50,26.0000,0.734081,11.234405
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=50% ema=false exit=eod body>=40% rr>=0.30 dist<=90% open_in=true,114,21.9298,0.110712,28.460432,50,26.0000,0.734081,11.234405
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=50% ema=false exit=eod body>=40% rr>=0.30 dist<=75% open_in=false,114,21.9298,0.110712,28.460432,50,26.0000,0.734081,11.234405
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=50% ema=false exit=eod body>=40% rr>=0.30 dist<=75% open_in=true,114,21.9298,0.110712,28.460432,50,26.0000,0.734081,11.234405
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=50% ema=false exit=eod body>=40% rr>=0.30 dist<=60% open_in=false,114,21.9298,0.110712,28.460432,50,26.0000,0.734081,11.234405
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=50% ema=false exit=eod body>=40% rr>=0.30 dist<=60% open_in=true,114,21.9298,0.110712,28.460432,50,26.0000,0.734081,11.234405
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=50% ema=false exit=eod body>=40% rr>=0.50 dist<=90% open_in=false,114,21.9298,0.110712,28.460432,50,26.0000,0.734081,11.234405
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=50% ema=false exit=eod body>=40% rr>=0.50 dist<=90% open_in=true,114,21.9298,0.110712,28.460432,50,26.0000,0.734081,11.234405
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=50% ema=false exit=eod body>=40% rr>=0.50 dist<=75% open_in=false,114,21.9298,0.110712,28.460432,50,26.0000,0.734081,11.234405
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=50% ema=false exit=eod body>=40% rr>=0.50 dist<=75% open_in=true,114,21.9298,0.110712,28.460432,50,26.0000,0.734081,11.234405
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=50% ema=false exit=eod body>=40% rr>=0.50 dist<=60% open_in=false,114,21.9298,0.110712,28.460432,50,26.0000,0.734081,11.234405
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=50% ema=false exit=eod body>=40% rr>=0.50 dist<=60% open_in=true,114,21.9298,0.110712,28.460432,50,26.0000,0.734081,11.234405
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=50% ema=false exit=eod body>=40% rr>=0.70 dist<=90% open_in=false,114,21.9298,0.110712,28.460432,50,26.0000,0.734081,11.234405
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=50% ema=false exit=eod body>=40% rr>=0.70 dist<=90% open_in=true,114,21.9298,0.110712,28.460432,50,26.0000,0.734081,11.234405
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=50% ema=false exit=eod body>=40% rr>=0.70 dist<=75% open_in=false,114,21.9298,0.110712,28.460432,50,26.0000,0.734081,11.234405
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=50% ema=false exit=eod body>=40% rr>=0.70 dist<=75% open_in=true,114,21.9298,0.110712,28.460432,50,26.0000,0.734081,11.234405
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=50% ema=false exit=eod body>=40% rr>=0.70 dist<=60% open_in=false,114,21.9298,0.110712,28.460432,50,26.0000,0.734081,11.234405
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=50% ema=false exit=eod body>=40% rr>=0.70 dist<=60% open_in=true,114,21.9298,0.110712,28.460432,50,26.0000,0.734081,11.234405
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=20% ema=false exit=target_end body>=40% rr>=0.30 dist<=90% open_in=false,114,21.9298,0.134258,26.679568,50,24.0000,0.707654,10.881061
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=20% ema=false exit=target_end body>=40% rr>=0.30 dist<=90% open_in=true,114,21.9298,0.134258,26.679568,50,24.0000,0.707654,10.881061
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=20% ema=false exit=target_end body>=40% rr>=0.30 dist<=75% open_in=false,114,21.9298,0.134258,26.679568,50,24.0000,0.707654,10.881061
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=20% ema=false exit=target_end body>=40% rr>=0.30 dist<=75% open_in=true,114,21.9298,0.134258,26.679568,50,24.0000,0.707654,10.881061
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=20% ema=false exit=target_end body>=40% rr>=0.30 dist<=60% open_in=false,114,21.9298,0.134258,26.679568,50,24.0000,0.707654,10.881061
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=20% ema=false exit=target_end body>=40% rr>=0.30 dist<=60% open_in=true,114,21.9298,0.134258,26.679568,50,24.0000,0.707654,10.881061
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=20% ema=false exit=target_end body>=40% rr>=0.50 dist<=90% open_in=false,114,21.9298,0.134258,26.679568,50,24.0000,0.707654,10.881061
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=20% ema=false exit=target_end body>=40% rr>=0.50 dist<=90% open_in=true,114,21.9298,0.134258,26.679568,50,24.0000,0.707654,10.881061
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=20% ema=false exit=target_end body>=40% rr>=0.50 dist<=75% open_in=false,114,21.9298,0.134258,26.679568,50,24.0000,0.707654,10.881061
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=20% ema=false exit=target_end body>=40% rr>=0.50 dist<=75% open_in=true,114,21.9298,0.134258,26.679568,50,24.0000,0.707654,10.881061
LUNCH->NYPM midpoint,reclaim<=2 stop_cap=20% ema=false exit=target_end body>=40% rr>=0.50 dist<=60% open_in=false,114,21.9298,0.134258,26.679568,50,24.0000,0.707654,10.881061
